timestamp_us,frame_num,x,y,z,v,snr,noise,range_m,doppler_mps,azimuth_deg,power_snr
1762374451874,16,-0.39160215854644775,1.1780728101730347,0.6304503083229065,-0.42954546213150024,123,481,1.3923632384947815,-0.42954546213150024,108.38727798931447,123
1762374451874,16,-0.044829875230789185,1.2912981510162354,0.6232901215553284,-0.42954546213150024,122,489,1.4345561014333361,-0.42954546213150024,91.98833356867586,122
1762374451874,16,-0.9862572550773621,0.746095597743988,-0.7270411849021912,-0.42954546213150024,122,489,1.4345559935776901,-0.42954546213150024,142.89279078556655,122
1762374451874,16,-0.1384451985359192,1.2751493453979492,0.7318565845489502,-0.42954546213150024,135,497,1.4767487892035407,-0.42954546213150024,96.196431746273,135
1762374451874,16,-0.23733463883399963,1.341744065284729,0.6712517738342285,-0.42954546213150024,114,512,1.5189416747830886,-0.42954546213150024,100.03101504153379,114
1762374451874,16,-0.19514180719852448,1.0155373811721802,1.1695059537887573,-0.42954546213150024,117,529,1.5611344187551905,-0.42954546213150024,100.87715667011405,117
1762374451874,16,-0.1503119319677353,1.0893608331680298,1.1667723655700684,-0.42954546213150024,144,547,1.6033273074423668,-0.42954546213150024,97.85616573717415,144
1762374451874,16,-0.10284500569105148,1.2484065294265747,1.0670708417892456,-0.42954546213150024,157,563,1.6455200209378513,-0.42954546213150024,94.70945031182222,157
1762374451874,16,-0.15822309255599976,1.3484505414962769,1.0025075674057007,-0.42954546213150024,131,581,1.6877128999285638,-0.42954546213150024,96.69231160398715,131
1762374451874,16,-0.32172027230262756,2.5374786853790283,0.2862689197063446,-0.42954546213150024,118,698,2.5737622086652054,-0.42954546213150024,97.2258278250846,118
1762374452274,18,-0.21360118687152863,0.1185775101184845,-0.06635025888681412,0.0,160,532,0.25315696670874427,0.0,150.96380908819285,160
1762374452274,18,-0.27689042687416077,0.08554784208536148,0.056962672621011734,0.0,126,519,0.29534977205365415,0.0,162.83098543560862,126
1762374452274,18,-0.055378083139657974,0.1665339469909668,-0.23755252361297607,0.0,126,519,0.2953497741111487,0.0,108.39368430324785,126
1762374452274,18,-0.05274102836847305,0.21930529177188873,-0.2511146664619446,0.0,126,509,0.3375425940304586,0.0,103.52235000044992,126
1762374452274,18,-0.27425336837768555,0.18555477261543274,0.06549441069364548,0.0,126,509,0.337542592185015,0.0,145.91844275516104,126
1762374452274,18,-0.04746692627668381,0.34040597081184387,-0.16146095097064972,0.0,115,505,0.37973539832738346,0.0,97.93825762793801,115
1762374452274,18,-0.0817485973238945,1.2566156387329102,0.35360926389694214,0.0,148,488,1.3079775258720163,0.0,93.7221077694363,148
1762374452274,18,-0.04219282418489456,1.2036041021347046,0.6103417277336121,0.0,203,493,1.3501703943210415,0.0,92.00770437335865,203
1762374452274,18,-0.3045794367790222,1.2764277458190918,0.4654447138309479,0.0,198,496,1.3923631728965713,0.0,103.42087360914846,198
1762374452274,18,-0.08702269941568375,1.3509660959243774,-0.3255656361579895,0.0,198,496,1.3923632162613686,0.0,93.68562492196068,198
1762374452274,18,-0.40346887707710266,1.2160190343856812,0.645338237285614,0.0,198,500,1.4345559826165886,0.0,108.35557951625788,198
